poi_id,name,destination,region,destination_type,capacity_index,category,asset_type,lat,lon,stars,cuisine,website
461796813,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3612712,2.8351869,,,
461796868,Capocorb Vell,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3976431,2.8245405,,,
461809944,Poblat talaiòtic Els Antigors,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.33004,3.056001,,,
461872664,Banys de sa Font Santa,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3540842,3.0157597,,,
463538725,Torre Picada,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8063853,2.6974385,,,
463629242,Ses Tres Creus,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.7587404,2.7156111,,,http://www.panoramio.com/photo/3462569
494221382,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.661787,3.4483842,,,
494221801,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6620968,3.4488168,,,
494222559,punta del Morràs,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6710631,3.4568176,,,
494222614,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6774019,3.4514077,,,
494222707,Unknown,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.683776,3.4378251,,,
497114358,Molí d'en Garleta,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5699368,2.6358952,,,
501883695,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7302514,2.6863773,,,
541006537,poblat talaiòtic de ses Païsses,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.6873213,3.354,,,
560015771,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5415076,2.3895829,,,
560041805,Tomás Harris,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5385989,2.419065,,,
560043740,Cap Andritxol,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5247695,2.422232,,,
564631089,es Camell,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8236836,2.8906347,,,
566837533,Coll des Vent,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5552082,2.3720953,,,
566837551,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5700622,2.3678621,,,
571137455,Font de s'Avenc,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8024041,2.8571893,,,
598302928,Bec de Ferrutx,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7176484,3.2855661,,,
600277665,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3138488,3.1207393,,,
614104982,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6805038,2.5407956,,,
614120709,punta de s'Arenal,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.4926904,2.738415,,,
614207635,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3607844,2.8335675,,,
614223317,mirador de sa Regata de les Onze,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7208304,2.6243666,,,
614223351,Mirador de ses Basses,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7213746,2.6253666,,,
655364649,Mirador de ses Puntes,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7254484,2.6120304,,,
665413469,punta de Xisclet,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.4720005,2.5236579,,,
665413485,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.4713342,2.5235039,,,
665430734,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5293131,2.4626591,,,
665432197,Bella Vista,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5272533,2.4629599,,,
665749076,el Clot del Moro,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.4774837,2.4821018,,,
665767125,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.4752843,2.5208925,,,
665788875,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.512988,2.4662392,,,
665906521,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5051511,2.4567394,,,
666851309,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5038758,2.4615042,,,
666940512,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5290643,2.424665,,,
667116096,Mirador de la Trapa,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5996008,2.3582843,,,
668011501,Volta des General,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6897412,2.5214323,,,
668501233,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7968284,2.6820485,,,
668558222,Unknown,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.7507741,2.6287313,,,
668979416,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7908695,2.7244194,,,
669903771,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5957018,2.3553019,,,
673456904,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5323526,2.5739581,,,
674867084,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5756706,2.3729598,,,
676057458,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6944423,3.4326016,,,
677578408,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.932128,3.149155,,,
678832675,Necròpolis de Son Real,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.7549582,3.1821989,,,
678898204,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5165829,3.3148361,,,
678898257,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5181094,3.3166546,,,
679412355,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5191235,2.9292094,,,
680491262,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.9290664,3.1099287,,,
680491428,mirador del Racó d’en Tomàs,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.9542934,3.1898176,,,
680491502,Cap de Formentor,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.9613564,3.2117332,,,
680491525,Cap de Formentor,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.9612099,3.2123322,,,
682297706,mirador de la Cova Foradada,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.4150577,3.2673131,,,
682373612,Barraca de roter,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.3466269,3.1862223,,,
682373640,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3511294,3.1877034,,,
682373697,Ca na Martina,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3565274,3.1902571,,,
683372108,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8966765,2.9187016,,,
683544694,Plataforma de ses Puntes,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7844919,3.1151695,,,
683544697,s'Ullastrar,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7963544,3.1114156,,,
683544698,Ses Eres,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7927442,3.1125531,,,
683544723,Es Canal Gran,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7993727,3.11469,,,
685475995,Mirador de ses Serveres,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6457554,2.4692134,,,
685534931,Museu Balear de Ciències Naturals,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7641742,2.7093066,,,https://www.museucienciesnaturals.org/
687002515,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7517345,2.6241202,,,
687002706,Mirador de sa Foradada,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7503067,2.6278472,,,
687002750,Mirador des Rotlo Gros,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7513139,2.6269644,,,
687002781,Mirador des Galliner,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7519742,2.6290935,,,
687002802,Mirador de sa Foradada,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7522437,2.6292434,,,
687043991,Mirador Ricardo Roca,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6456815,2.4516713,,,
687044011,Mirador de ses Barques,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7909672,2.724705,,,
687044020,coll des Xoriguer,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7916369,2.7915263,,,
687808647,Coves dels Hams,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5449827,3.3201169,,,https://cuevasdelshams.com
692951272,es Mirador,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5460756,2.5311983,,,
692951303,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5483602,2.5368118,,,
692951446,Mirador de n'Alzamora,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5703346,2.5515477,,,
692951597,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5698127,2.5686858,,,
699734514,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8321307,2.8163032,,,
700157164,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6540904,2.4815333,,,
702784654,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7904803,2.7743119,,,
703731317,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7981754,2.7728033,,,
707958083,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8534627,3.1851317,,,
707970695,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8712353,3.1772386,,,
707970726,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8711039,3.1792222,,,
708689997,Era des Moro,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6803664,2.5452745,,,
710196103,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8818148,3.0144291,,,
710209579,Cases de Neu,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.8452833,2.9394267,,,
724401463,Monumento a los Caídos del Crucero Baleares,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.570864,2.6403267,,,
801302120,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5705472,2.6418065,,,
810080651,Banys Àrabs,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.5668142,2.6509864,,,
841139607,Mirador des Pontàs,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3259981,3.1441947,,,
841140619,Equilibrio,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3264786,3.144161,,,
841161538,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.3268112,3.1564091,,,
850914771,Cavall encabritat,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5712295,2.6575433,,,
864601522,Ramon Llull,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.5672377,2.6451284,,,
884512755,Mirador de sa Creu,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6487291,3.1084675,,,
903321459,turó de sa Roca,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7956143,3.1044768,,,
903321472,Aguait des Gran Canal,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7969539,3.1023901,,,
903321475,Aguait d'en Bishop II,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7987097,3.1087894,,,
903321488,Sa Roca,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7958726,3.1060303,,,
903321495,Aguait d'en Bishop I,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7984562,3.1073027,,,
926571242,Na Miranda,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.587918,2.3310806,,,
926571346,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5896533,2.3208684,,,
930298015,Punta des Pagell,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5383101,3.3396481,,,
931716417,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7728851,3.1359728,,,
933470148,Puig de sa Moneda,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7064999,2.5816563,,,
933470184,Torre del puig de sa Moneda,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.7064192,2.5816441,,,
937913093,es Cingle,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6654534,3.4531061,,,
937913122,Talaia Vella,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.6572076,3.4532447,,,
937913127,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6571786,3.4532295,,,
940425639,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.5651079,2.5963207,,,
941775282,es Claper des Gegant,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.6780803,3.4317589,,,
960710690,Mirant de Mar,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.6858342,2.5593699,,,
972552381,Temple talaiòtic de Son Corró,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.6530697,2.9334174,,,
972552996,talaiot de Son Fred,Mallorca,Islas Baleares,island,88,attraction,Patrimonio,39.6586661,2.9119683,,,
974123385,Unknown,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.7654192,2.7613773,,,
976087512,Cova Tancada des Cap de Menorca,Mallorca,Islas Baleares,island,88,attraction,Atracción,39.8541517,3.1912291,,,
